slover,instance,track,cpu-time,memory,status,score
ConArg,2021/be_8_2_10,CE-PR,601.979,35104152,TIMEOUT,0
ConArg,2021/be_6_8_7,CE-PR,600.602,14331272,TIMEOUT,0
ConArg,2021/b_7_2_8,CE-PR,600.838,21722036,TIMEOUT,0
ConArg,2021/b_8_7_10,CE-PR,600.917,20276700,TIMEOUT,0
ConArg,2021/b_7_4_7,CE-PR,601.378,30883092,TIMEOUT,0
ConArg,2021/be_8_9_10,CE-PR,600.969,21575744,TIMEOUT,0
ConArg,2021/b_8_10_8,CE-PR,600.956,20757824,TIMEOUT,0
ConArg,2021/b_7_9_10,CE-PR,601.038,22633708,TIMEOUT,0
ConArg,2021/be_8_8_7,CE-PR,600.991,21597872,TIMEOUT,0
ConArg,2021/e_9_10_6,CE-PR,600.977,20994424,TIMEOUT,0
ConArg,2021/e_5_4_7,CE-PR,600.083,2684696,TIMEOUT,0
ConArg,2021/e_7_10_9,CE-PR,601.615,35437168,TIMEOUT,0
ConArg,2021/b_9_8_8,CE-PR,600.962,20792064,TIMEOUT,0
ConArg,2021/b_6_4_10,CE-PR,600.434,9644484,TIMEOUT,0
ConArg,2021/e_5_7_10,CE-PR,600.128,3529096,TIMEOUT,0
ConArg,2021/b_5_3_10,CE-PR,600.106,3689356,TIMEOUT,0
ConArg,2021/be_9_2_9,CE-PR,600.953,20061372,TIMEOUT,0
ConArg,2021/b_6_5_10,CE-PR,600.475,11474772,TIMEOUT,0
ConArg,2021/be_8_4_9,CE-PR,600.959,21269000,TIMEOUT,0
ConArg,2021/e_8_4_9,CE-PR,600.993,20883084,TIMEOUT,0
ConArg,2021/b_8_4_8,CE-PR,600.905,19477752,TIMEOUT,0
ConArg,2021/be_6_2_9,CE-PR,600.227,7087832,TIMEOUT,0
ConArg,2021/b_5_8_8,CE-PR,600.214,4770744,TIMEOUT,0
ConArg,2021/be_8_2_7,CE-PR,601.694,35974244,TIMEOUT,0
ConArg,2021/b_6_6_8,CE-PR,600.588,13006972,TIMEOUT,0
ConArg,2021/b_6_4_9,CE-PR,600.442,9797808,TIMEOUT,0
ConArg,2021/b_10_1_10,CE-PR,601.035,22266840,TIMEOUT,0
ConArg,2021/be_5_2_10,CE-PR,600.125,3096328,TIMEOUT,0
ConArg,2021/e_10_2_10,CE-PR,600.997,22258272,TIMEOUT,0
ConArg,2021/e_6_2_6,CE-PR,600.274,6077244,TIMEOUT,0
ConArg,2021/be_5_8_7,CE-PR,600.203,5811840,TIMEOUT,0
ConArg,2021/be_7_5_10,CE-PR,601.391,31265764,TIMEOUT,0
ConArg,2021/b_9_6_10,CE-PR,600.944,20088852,TIMEOUT,0
ConArg,2021/be_8_3_10,CE-PR,600.962,21304860,TIMEOUT,0
ConArg,2021/e_7_4_10,CE-PR,600.834,18818668,TIMEOUT,0
ConArg,2021/be_7_9_10,CE-PR,603.838,39912576,TIMEOUT,0
ConArg,2021/b_7_4_10,CE-PR,601.303,29461172,TIMEOUT,0
ConArg,2021/b_5_10_7,CE-PR,600.325,8248712,TIMEOUT,0
ConArg,2021/b_8_8_6,CE-PR,600.958,20738876,TIMEOUT,0
ConArg,2021/b_9_3_10,CE-PR,600.936,19733520,TIMEOUT,0
ConArg,2021/e_9_6_9,CE-PR,600.934,20657968,TIMEOUT,0
ConArg,2021/be_6_8_9,CE-PR,600.584,14110848,TIMEOUT,0
ConArg,2021/e_8_10_10,CE-PR,600.936,20471848,TIMEOUT,0
ConArg,2021/be_6_7_10,CE-PR,600.514,12785180,TIMEOUT,0
ConArg,2021/e_5_6_9,CE-PR,600.145,3983720,TIMEOUT,0
ConArg,2021/e_7_8_7,CE-PR,601.5,32541580,TIMEOUT,0
ConArg,2021/b_9_9_10,CE-PR,600.957,20790772,TIMEOUT,0
ConArg,2021/be_5_8_8,CE-PR,600.258,5966396,TIMEOUT,0
ConArg,2021/be_7_6_7,CE-PR,601.569,36515524,TIMEOUT,0
ConArg,2021/b_8_4_10,CE-PR,600.958,20560808,TIMEOUT,0
ConArg,2021/b_9_6_7,CE-PR,600.935,20345644,TIMEOUT,0
ConArg,2021/e_8_4_10,CE-PR,600.989,20936052,TIMEOUT,0
ConArg,2021/e_9_8_6,CE-PR,600.991,20773356,TIMEOUT,0
ConArg,2021/be_9_2_6,CE-PR,600.914,20211964,TIMEOUT,0
ConArg,2021/be_9_5_10,CE-PR,600.932,20405092,TIMEOUT,0
ConArg,2021/be_6_10_6,CE-PR,600.868,19722328,TIMEOUT,0
ConArg,2021/be_9_10_6,CE-PR,600.984,21690032,TIMEOUT,0
ConArg,2021/e_6_6_7,CE-PR,600.374,8176040,TIMEOUT,0
ConArg,2021/b_7_10_8,CE-PR,601.044,22460876,TIMEOUT,0
ConArg,2021/b_10_8_10,CE-PR,601.159,25422248,TIMEOUT,0
ConArg,2021/be_10_9_10,CE-PR,601.156,25522544,TIMEOUT,0
ConArg,2021/b_8_4_7,CE-PR,600.964,20862960,TIMEOUT,0
ConArg,2021/e_6_9_10,CE-PR,600.786,16991684,TIMEOUT,0
ConArg,2021/b_9_4_10,CE-PR,600.932,19901868,TIMEOUT,0
ConArg,2021/be_5_6_6,CE-PR,600.139,3751816,TIMEOUT,0
ConArg,2021/e_6_10_10,CE-PR,600.493,11417232,TIMEOUT,0
ConArg,2021/e_8_10_8,CE-PR,600.905,19985072,TIMEOUT,0
ConArg,2021/b_5_2_8,CE-PR,600.122,3109308,TIMEOUT,0
ConArg,2021/b_6_10_8,CE-PR,600.886,20229132,TIMEOUT,0
ConArg,2021/be_8_10_8,CE-PR,601.025,21534932,TIMEOUT,0
ConArg,2021/b_6_8_10,CE-PR,600.743,17112732,TIMEOUT,0
ConArg,2021/b_6_2_7,CE-PR,600.305,7477104,TIMEOUT,0
ConArg,2021/b_8_6_9,CE-PR,600.96,21027500,TIMEOUT,0
ConArg,2021/b_7_2_7,CE-PR,600.811,20875592,TIMEOUT,0
ConArg,2021/e_9_6_7,CE-PR,600.945,20644972,TIMEOUT,0
ConArg,2021/be_8_8_10,CE-PR,600.991,21661936,TIMEOUT,0
ConArg,2021/b_7_1_10,CE-PR,600.538,17959552,TIMEOUT,0
ConArg,2021/e_6_10_8,CE-PR,600.513,17005384,TIMEOUT,0
ConArg,2021/b_6_4_8,CE-PR,600.387,9373456,TIMEOUT,0
ConArg,2021/e_6_2_10,CE-PR,600.236,5259936,TIMEOUT,0
ConArg,2021/e_6_7_10,CE-PR,600.579,13141072,TIMEOUT,0
ConArg,2021/be_5_4_8,CE-PR,600.147,3172156,TIMEOUT,0
ConArg,2021/e_7_2_9,CE-PR,600.571,14925316,TIMEOUT,0
ConArg,2021/e_7_8_8,CE-PR,601.424,30078740,TIMEOUT,0
ConArg,2021/b_8_2_7,CE-PR,600.974,21193864,TIMEOUT,0
ConArg,2021/e_6_8_9,CE-PR,600.445,9666624,TIMEOUT,0
ConArg,2021/e_9_10_10,CE-PR,600.959,21000148,TIMEOUT,0
ConArg,2021/e_9_2_6,CE-PR,600.98,20661108,TIMEOUT,0
ConArg,2021/b_8_6_10,CE-PR,600.929,20419576,TIMEOUT,0
ConArg,2021/be_5_9_10,CE-PR,600.202,6666952,TIMEOUT,0
ConArg,2021/be_5_10_9,CE-PR,600.2,5201040,TIMEOUT,0
ConArg,2021/e_9_3_10,CE-PR,600.963,20406876,TIMEOUT,0
ConArg,2021/be_7_8_8,CE-PR,602.051,45028452,TIMEOUT,0
ConArg,2021/be_9_8_8,CE-PR,600.975,20929056,TIMEOUT,0
ConArg,2021/e_8_4_8,CE-PR,600.966,21347984,TIMEOUT,0
ConArg,2021/b_8_3_10,CE-PR,600.959,20801420,TIMEOUT,0
ConArg,2021/be_5_10_10,CE-PR,600.227,5646956,TIMEOUT,0
ConArg,2021/be_9_6_10,CE-PR,600.957,20525320,TIMEOUT,0
ConArg,2021/be_5_8_6,CE-PR,600.202,4449152,TIMEOUT,0
ConArg,2021/b_7_10_9,CE-PR,601.016,22153496,TIMEOUT,0
ConArg,2021/b_7_8_10,CE-PR,601.14,24938088,TIMEOUT,0
ConArg,2021/b_9_2_8,CE-PR,600.922,20177664,TIMEOUT,0
ConArg,2021/be_7_4_6,CE-PR,601.111,25868152,TIMEOUT,0
ConArg,2021/b_5_10_9,CE-PR,600.23,5679960,TIMEOUT,0
ConArg,2021/e_6_6_8,CE-PR,600.363,8372852,TIMEOUT,0
ConArg,2021/b_6_2_8,CE-PR,600.321,6918348,TIMEOUT,0
ConArg,2021/e_5_8_6,CE-PR,600.124,3580912,TIMEOUT,0
ConArg,2021/e_8_7_10,CE-PR,600.953,20285584,TIMEOUT,0
ConArg,2021/b_5_2_9,CE-PR,600.093,2855916,TIMEOUT,0
ConArg,2021/e_7_9_10,CE-PR,601.719,40827492,TIMEOUT,0
ConArg,2021/b_10_2_10,CE-PR,601.06,22424752,TIMEOUT,0
ConArg,2021/e_5_2_9,CE-PR,600.094,2702112,TIMEOUT,0
ConArg,2021/be_6_10_7,CE-PR,600.887,20671696,TIMEOUT,0
ConArg,2021/be_5_2_9,CE-PR,600.074,2685512,TIMEOUT,0
ConArg,2021/be_7_4_9,CE-PR,601.15,25728996,TIMEOUT,0
ConArg,2021/be_5_10_8,CE-PR,600.291,7400184,TIMEOUT,0
ConArg,2021/e_9_1_10,CE-PR,601,21386688,TIMEOUT,0
ConArg,2021/b_7_6_7,CE-PR,601.929,40106320,TIMEOUT,0
ConArg,2021/b_7_6_8,CE-PR,601.652,39019488,TIMEOUT,0
ConArg,2021/b_6_8_6,CE-PR,600.678,15747980,TIMEOUT,0
ConArg,2021/be_5_4_7,CE-PR,600.122,3401972,TIMEOUT,0
ConArg,2021/e_5_8_7,CE-PR,600.155,3779324,TIMEOUT,0
ConArg,2021/b_7_3_10,CE-PR,601.082,23837776,TIMEOUT,0
ConArg,2021/be_5_1_10,CE-PR,600.1,2197956,TIMEOUT,0
ConArg,2021/b_5_4_9,CE-PR,600.158,3495640,TIMEOUT,0
ConArg,2021/b_10_9_10,CE-PR,601.207,25784936,TIMEOUT,0
ConArg,2021/be_7_2_6,CE-PR,600.749,19449364,TIMEOUT,0
ConArg,2021/be_7_4_8,CE-PR,601.146,26195792,TIMEOUT,0
ConArg,2021/b_6_2_10,CE-PR,600.315,6947688,TIMEOUT,0
ConArg,2021/e_9_2_9,CE-PR,600.933,20803300,TIMEOUT,0
ConArg,2021/b_5_4_8,CE-PR,600.122,3337816,TIMEOUT,0
ConArg,2019/n224p5q2_ve,CE-PR,24.9676,158588,COMPLETED,1
ConArg,2019/T-4-grd_6756_4_7,CE-PR,35.3212,1353912,COMPLETED,1
ConArg,2019/B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10,CE-PR,84.57,2648620,COMPLETED,1
ConArg,2019/B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10,CE-PR,159.223,5811528,COMPLETED,1
ConArg,2019/A-4-grd_7891_3_9,CE-PR,33.7036,1302516,COMPLETED,1
ConArg,2019/A-2-stb_428_430,CE-PR,143.846,130432,COMPLETED,1
ConArg,2019/B-3-stb_696_412,CE-PR,194.025,132780,COMPLETED,1
ConArg,2019/B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01,CE-PR,153.791,5428748,COMPLETED,1
ConArg,2019/A-2-stb_422_250,CE-PR,203.535,131892,COMPLETED,1
ConArg,2019/T-2-stb_265_466,CE-PR,64.6166,128940,COMPLETED,1
ConArg,2019/A-3-afinput_exp_cycles_depvary_step4_batch_yyy05,CE-PR,78.2644,2535172,COMPLETED,1
ConArg,2019/B-2-stb_410_118,CE-PR,13.5037,129216,COMPLETED,1
ConArg,2019/C-1-grd_8034_1_2,CE-PR,6.82208,412588,COMPLETED,1
ConArg,2019/Medium-result-b1,CE-PR,27.6572,470752,COMPLETED,1
ConArg,2019/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03,CE-PR,28.7254,1052952,COMPLETED,1
ConArg,2019/B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08,CE-PR,260.625,8161276,COMPLETED,1
ConArg,2019/Medium-result-b25,CE-PR,26.5168,730140,COMPLETED,1
ConArg,2019/A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04,CE-PR,48.4077,1631596,COMPLETED,1
ConArg,2019/C-2-afinput_exp_acyclic_depvary_step6_batch_yyy05,CE-PR,59.7336,2074604,COMPLETED,1
ConArg,2019/A-2-WS_300_16_90_30,CE-PR,95.9812,129344,COMPLETED,1
ConArg,2019/B-4-stb_547_485,CE-PR,181.288,132388,COMPLETED,1
ConArg,2019/B-3-WS_300_16_90_30,CE-PR,96.4834,129344,COMPLETED,1
ConArg,2019/T-2-afinput_exp_cycles_depvary_step4_batch_yyy03,CE-PR,24.8444,889880,COMPLETED,1
ConArg,2019/B-3-stb_327_100,CE-PR,372.314,130456,COMPLETED,1
ConArg,2019/B-2-stb_287_202,CE-PR,21.9378,127276,COMPLETED,1
ConArg,2019/T-2-afinput_exp_cycles_depvary_step4_batch_yyy02,CE-PR,33.3391,1151652,COMPLETED,1
ConArg,2019/T-3-afinput_exp_acyclic_indvary1_step2_batch_yyy09,CE-PR,144.051,4449348,COMPLETED,1
ConArg,2019/B-3-WS_300_16_70_30,CE-PR,185.639,129536,COMPLETED,1
ConArg,2019/T-3-afinput_exp_cycles_depvary_step4_batch_yyy04,CE-PR,70.5227,2373284,COMPLETED,1
ConArg,2019/T-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07,CE-PR,297.994,8770716,COMPLETED,1
ConArg,2019/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07,CE-PR,12.0091,506780,COMPLETED,1
ConArg,2019/T-3-afinput_exp_cycles_indvary2_step1_batch_yyy03,CE-PR,69.6147,2350888,COMPLETED,1
ConArg,2019/n320p5q2_n,CE-PR,264.34,213268,COMPLETED,1
ConArg,2019/T-3-afinput_exp_cycles_indvary1_step1_batch_yyy03,CE-PR,28.8759,1052952,COMPLETED,1
ConArg,2019/A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01,CE-PR,43.1872,1514600,COMPLETED,1
ConArg,2019/C-1-stb_373_251,CE-PR,0.491328,126176,COMPLETED,1
ConArg,2019/B-3-stb_430_209,CE-PR,255.068,130624,COMPLETED,1
ConArg,2019/n256p3q08n,CE-PR,406.523,146340,COMPLETED,1
ConArg,2019/A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05,CE-PR,59.7133,2074604,COMPLETED,1
ConArg,2019/T-4-afinput_exp_acyclic_depvary_step7_batch_yyy08,CE-PR,265.73,8161276,COMPLETED,1
ConArg,2019/B-2-stb_625_161,CE-PR,5.6262,129620,COMPLETED,1
ConArg,2019/A-3-grd_8034_1_2,CE-PR,6.8187,412588,COMPLETED,1
ConArg,2019/B-2-WS_200_20_90_50,CE-PR,22.0885,126664,COMPLETED,1
ConArg,2019/A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02,CE-PR,46.4084,1583908,COMPLETED,1
ConArg,2019/B-3-stb_522_11,CE-PR,25.3781,130960,COMPLETED,1
ConArg,2019/A-2-WS_300_16_70_30,CE-PR,184.166,129536,COMPLETED,1
ConArg,2019/C-2-afinput_exp_cycles_indvary2_step1_batch_yyy01,CE-PR,153.031,5428748,COMPLETED,1
ConArg,2019/B-3-stb_380_405,CE-PR,55.2283,130528,COMPLETED,1
ConArg,2019/A-2-afinput_exp_cycles_depvary_step4_batch_yyy03,CE-PR,24.7394,889880,COMPLETED,1
ConArg,2019/T-3-afinput_exp_cycles_indvary1_step3_batch_yyy02,CE-PR,45.9799,1583908,COMPLETED,1
ConArg,2019/Small-result-b28,CE-PR,1.85168,190156,COMPLETED,1
ConArg,2019/A-1-stb_291_2,CE-PR,8.58369,127904,COMPLETED,1
ConArg,2019/B-3-stb_428_430,CE-PR,143.464,130432,COMPLETED,1
ConArg,2019/Medium-result-b2,CE-PR,57.3544,846668,COMPLETED,1
ConArg,2019/T-3-afinput_exp_cycles_indvary1_step1_batch_yyy02,CE-PR,50.7874,1694304,COMPLETED,1
ConArg,2019/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03,CE-PR,69.8499,2350888,COMPLETED,1
ConArg,2019/T-3-afinput_exp_acyclic_depvary_step6_batch_yyy04,CE-PR,48.324,1631596,COMPLETED,1
ConArg,2019/T-4-afinput_exp_acyclic_depvary_step8_batch_yyy09,CE-PR,228.133,7482604,COMPLETED,1
ConArg,2019/C-1-ER_100_100_3,CE-PR,0.181992,130596,COMPLETED,1
ConArg,2019/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10,CE-PR,85.3785,2648620,COMPLETED,1
ConArg,2019/A-2-stb_547_485,CE-PR,182.655,132164,COMPLETED,1
ConArg,2019/Medium-result-b23,CE-PR,45.7746,983856,COMPLETED,1
ConArg,2019/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02,CE-PR,50.7871,1694304,COMPLETED,1
ConArg,2019/C-2-stb_304_352,CE-PR,378.029,129484,COMPLETED,1
ConArg,2019/T-3-afinput_exp_cycles_indvary1_step2_batch_yyy01,CE-PR,63.2207,2224908,COMPLETED,1
ConArg,2019/A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09,CE-PR,230.833,7482636,COMPLETED,1
ConArg,2019/A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10,CE-PR,159.299,5811528,COMPLETED,1
ConArg,2019/B-3-stb_390_450,CE-PR,83.1972,129304,COMPLETED,1
ConArg,2019/B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08,CE-PR,13.8773,555700,COMPLETED,1
ConArg,2019/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04,CE-PR,30.4504,1073788,COMPLETED,1
ConArg,2019/A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08,CE-PR,265.529,8161276,COMPLETED,1
ConArg,2019/A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04,CE-PR,30.7512,1073788,COMPLETED,1
ConArg,2019/T-2-grd_3434_3_2,CE-PR,3.8192,290148,COMPLETED,1
ConArg,2019/B-3-stb_763_492,CE-PR,62.5767,131976,COMPLETED,1
ConArg,2019/C-3-afinput_exp_acyclic_depvary_step7_batch_yyy08,CE-PR,260.398,8161276,COMPLETED,1
ConArg,2019/B-2-stb_330_291,CE-PR,17.6058,128084,COMPLETED,1
ConArg,2019/B-3-stb_590_330,CE-PR,29.9237,130996,COMPLETED,1
ConArg,2019/C-1-WS_200_28_70_10,CE-PR,25.4801,128068,COMPLETED,1
ConArg,2019/n256p5q2_e,CE-PR,60.7627,174664,COMPLETED,1
ConArg,2019/C-1-stb_463_93,CE-PR,7.10376,127436,COMPLETED,1
ConArg,2019/Medium-result-b24,CE-PR,9.54031,414676,COMPLETED,1
ConArg,2019/C-2-afinput_exp_acyclic_indvary1_step2_batch_yyy07,CE-PR,294.93,8770716,COMPLETED,1
ConArg,2019/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04,CE-PR,86.5079,2695504,COMPLETED,1
ConArg,2019/Medium-result-b16,CE-PR,12.3907,394576,COMPLETED,1
ConArg,2019/T-3-afinput_exp_cycles_indvary2_step1_batch_yyy10,CE-PR,84.7837,2648620,COMPLETED,1
ConArg,2019/B-3-stb_339_393,CE-PR,182.148,131644,COMPLETED,1
ConArg,2019/B-3-stb_696_368,CE-PR,175.715,132524,COMPLETED,1
ConArg,2019/B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09,CE-PR,232.289,7482604,COMPLETED,1
ConArg,2019/T-4-grd_8020_3_4,CE-PR,34.6611,1322200,COMPLETED,1
ConArg,2019/T-3-afinput_exp_cycles_indvary2_step1_batch_yyy04,CE-PR,85.578,2695536,COMPLETED,1
ConArg,2019/B-2-stb_291_2,CE-PR,8.57819,127904,COMPLETED,1
ConArg,2019/C-2-afinput_exp_cycles_depvary_step3_batch_yyy08,CE-PR,64.0472,2221460,COMPLETED,1
ConArg,2019/A-1-ER_100_100_1,CE-PR,0.177858,133736,COMPLETED,1
ConArg,2019/T-2-stb_339_81,CE-PR,30.6239,129368,COMPLETED,1
ConArg,2019/T-3-grd_8034_1_2,CE-PR,6.81749,412588,COMPLETED,1
ConArg,2019/T-3-afinput_exp_cycles_depvary_step3_batch_yyy08,CE-PR,64.0302,2221492,COMPLETED,1
ConArg,2019/A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04,CE-PR,23.0272,845620,COMPLETED,1
ConArg,2019/A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07,CE-PR,294.082,8770652,COMPLETED,1
ConArg,2019/B-3-stb_457_193,CE-PR,98.035,131944,COMPLETED,1
ConArg,2019/T-2-afinput_exp_acyclic_depvary_step5_batch_yyy03,CE-PR,12.6234,519444,COMPLETED,1
ConArg,2019/T-3-afinput_exp_cycles_depvary_step4_batch_yyy05,CE-PR,78.2173,2535172,COMPLETED,1
ConArg,2019/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09,CE-PR,52.3467,1727880,COMPLETED,1
ConArg,2019/Medium-result-b17,CE-PR,39.3387,763672,COMPLETED,1
ConArg,2019/A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01,CE-PR,64.3385,2224908,COMPLETED,1
ConArg,2019/A-2-afinput_exp_cycles_depvary_step4_batch_yyy01,CE-PR,22.2622,835940,COMPLETED,1
ConArg,2019/B-3-stb_767_429,CE-PR,12.061,130100,COMPLETED,1
ConArg,2019/C-2-afinput_exp_cycles_depvary_step4_batch_yyy05,CE-PR,77.9379,2535172,COMPLETED,1
u-TOKSIA-parallel,2021/be_7_3_10,CE-PR,168.586,36488872,TIMEOUT,0
u-TOKSIA-parallel,2021/be_8_5_10,CE-PR,167.404,10653432,TIMEOUT,0
u-TOKSIA-parallel,2021/e_5_6_8,CE-PR,248.38,4899576,TIMEOUT,0
u-TOKSIA-parallel,2021/be_8_6_6,CE-PR,160.253,7823512,TIMEOUT,0
u-TOKSIA-parallel,2021/be_8_2_6,CE-PR,171.472,7959272,TIMEOUT,0
u-TOKSIA-parallel,2021/be_6_6_8,CE-PR,186.37,2563972,TIMEOUT,0
u-TOKSIA-parallel,2021/e_7_10_8,CE-PR,185.336,4505668,TIMEOUT,0
u-TOKSIA-parallel,2021/b_7_8_8,CE-PR,186.723,4888368,TIMEOUT,0
u-TOKSIA-parallel,2021/e_8_8_7,CE-PR,160.242,6977452,TIMEOUT,0
u-TOKSIA-parallel,2021/e_5_4_10,CE-PR,258.908,4776492,TIMEOUT,0
u-TOKSIA-parallel,2021/e_8_2_9,CE-PR,192.732,49833308,TIMEOUT,0
u-TOKSIA-parallel,2021/b_7_6_9,CE-PR,453.933,53289052,TIMEOUT,0
u-TOKSIA-parallel,2021/be_9_8_10,CE-PR,172.627,14586420,TIMEOUT,0
u-TOKSIA-parallel,2021/b_9_2_10,CE-PR,167.76,12754296,TIMEOUT,0
u-TOKSIA-parallel,2021/e_9_2_7,CE-PR,170.988,13030284,TIMEOUT,0
u-TOKSIA-parallel,2021/be_7_2_8,CE-PR,170.403,4621312,TIMEOUT,0
u-TOKSIA-parallel,2021/e_8_3_10,CE-PR,361.725,69143444,TIMEOUT,0
u-TOKSIA-parallel,2021/b_5_6_10,CE-PR,166.985,3075176,TIMEOUT,0
u-TOKSIA-parallel,2021/e_6_4_8,CE-PR,180.596,4691572,TIMEOUT,0
u-TOKSIA-parallel,2021/be_7_10_6,CE-PR,342.694,48039324,TIMEOUT,0
u-TOKSIA-parallel,2021/b_9_4_6,CE-PR,171.194,14414224,TIMEOUT,0
u-TOKSIA-parallel,2021/b_5_5_10,CE-PR,166.306,5830940,TIMEOUT,0
u-TOKSIA-parallel,2021/e_10_7_10,CE-PR,192.355,21438812,TIMEOUT,0
u-TOKSIA-parallel,2021/be_5_8_10,CE-PR,164.541,1895936,TIMEOUT,0
u-TOKSIA-parallel,2021/b_9_8_7,CE-PR,402.554,15740320,OUT_OF_MEMORY,0
u-TOKSIA-parallel,2021/be_6_2_7,CE-PR,205.946,2533176,TIMEOUT,0
u-TOKSIA-parallel,2021/be_8_10_7,CE-PR,162.082,9018432,TIMEOUT,0
u-TOKSIA-parallel,2021/b_10_3_10,CE-PR,445.45,19529136,OUT_OF_MEMORY,0
u-TOKSIA-parallel,2021/b_6_6_6,CE-PR,173.528,14348224,TIMEOUT,0
u-TOKSIA-parallel,2021/be_5_4_6,CE-PR,158.066,2013276,TIMEOUT,0
u-TOKSIA-parallel,2021/e_9_4_8,CE-PR,167.775,13609036,TIMEOUT,0
u-TOKSIA-parallel,2021/e_10_3_10,CE-PR,404.362,20106740,OUT_OF_MEMORY,0
u-TOKSIA-parallel,2021/b_6_7_10,CE-PR,159.557,14324504,TIMEOUT,0
u-TOKSIA-parallel,2021/b_5_1_10,CE-PR,167.406,3122160,TIMEOUT,0
u-TOKSIA-parallel,2021/be_9_6_7,CE-PR,171.048,13507660,TIMEOUT,0
u-TOKSIA-parallel,2021/e_8_6_9,CE-PR,159.541,7357248,TIMEOUT,0
u-TOKSIA-parallel,2021/be_6_8_10,CE-PR,176.279,2662928,TIMEOUT,0
u-TOKSIA-parallel,2021/be_7_10_10,CE-PR,169.133,45641672,TIMEOUT,0
u-TOKSIA-parallel,2021/be_7_1_10,CE-PR,180.757,28388856,TIMEOUT,0
u-TOKSIA-parallel,2021/be_9_8_7,CE-PR,172.728,15931216,TIMEOUT,0
u-TOKSIA-parallel,2021/b_9_6_6,CE-PR,172.751,15394332,TIMEOUT,0
u-TOKSIA-parallel,2021/e_9_9_10,CE-PR,171.828,13818568,TIMEOUT,0
u-TOKSIA-parallel,2021/e_5_6_6,CE-PR,242.52,4450756,TIMEOUT,0
u-TOKSIA-parallel,2021/e_8_4_6,CE-PR,158.951,7337048,TIMEOUT,0
u-TOKSIA-parallel,2021/e_10_4_10,CE-PR,416.616,22977596,OUT_OF_MEMORY,0
u-TOKSIA-parallel,2021/e_6_2_9,CE-PR,221.789,5659628,TIMEOUT,0
u-TOKSIA-parallel,2021/be_5_5_10,CE-PR,157.346,2121496,TIMEOUT,0
u-TOKSIA-parallel,2021/e_9_8_9,CE-PR,171.321,13309160,TIMEOUT,0
u-TOKSIA-parallel,2021/e_6_6_9,CE-PR,224.369,5525708,TIMEOUT,0
u-TOKSIA-parallel,2021/b_9_8_6,CE-PR,175.971,17144204,TIMEOUT,0
u-TOKSIA-parallel,2021/b_10_6_10,CE-PR,439.312,21613980,OUT_OF_MEMORY,0
u-TOKSIA-parallel,2021/e_7_6_9,CE-PR,165.258,28387800,TIMEOUT,0
u-TOKSIA-parallel,2021/b_5_10_10,CE-PR,167.745,2038312,TIMEOUT,0
u-TOKSIA-parallel,2021/e_9_2_8,CE-PR,165.523,13256816,TIMEOUT,0
u-TOKSIA-parallel,2021/e_7_4_7,CE-PR,165.226,40400696,TIMEOUT,0
u-TOKSIA-parallel,2021/e_8_10_7,CE-PR,161.378,8079228,TIMEOUT,0
u-TOKSIA-parallel,2021/b_7_10_6,CE-PR,182.757,5324744,TIMEOUT,0
u-TOKSIA-parallel,2021/e_5_3_10,CE-PR,258.8,5073076,TIMEOUT,0
u-TOKSIA-parallel,2021/b_10_7_10,CE-PR,407.996,22487992,OUT_OF_MEMORY,0
u-TOKSIA-parallel,2021/b_8_8_10,CE-PR,168.138,9303900,TIMEOUT,0
u-TOKSIA-parallel,2021/be_7_10_9,CE-PR,168.631,42072304,TIMEOUT,0
u-TOKSIA-parallel,2021/be_5_6_9,CE-PR,172.156,2049164,TIMEOUT,0
u-TOKSIA-parallel,2021/be_7_8_6,CE-PR,169.159,4555904,TIMEOUT,0
u-TOKSIA-parallel,2021/b_8_2_9,CE-PR,161.023,8587568,TIMEOUT,0
u-TOKSIA-parallel,2021/e_6_1_10,CE-PR,252.967,7655928,TIMEOUT,0
