,year,solver,track,instances,cpu-time,memory,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize
14,2019,aspartix19,DC-PR,2019/instances/A-1-admbuster_1000.tgf,0.506,2908160.0,1000,1498,0.001498,1,1000,0,0.0,1
15,2019,coquiaas,DC-PR,2019/instances/A-1-admbuster_1000.tgf,0.34,2883584.0,1000,1498,0.001498,1,1000,0,0.0,1
16,2019,eqargsolver,DC-PR,2019/instances/A-1-admbuster_1000.tgf,0.299,2887680.0,1000,1498,0.001498,1,1000,0,0.0,1
17,2019,mu-toksia,DC-PR,2019/instances/A-1-admbuster_1000.tgf,0.264,2887680.0,1000,1498,0.001498,1,1000,0,0.0,1
18,2019,pyglaf,DC-PR,2019/instances/A-1-admbuster_1000.tgf,0.712,2887680.0,1000,1498,0.001498,1,1000,0,0.0,1
19,2019,taas-dredd,DC-PR,2019/instances/A-1-admbuster_1000.tgf,0.297,2879488.0,1000,1498,0.001498,1,1000,0,0.0,1
20,2019,yonas,DC-PR,2019/instances/A-1-admbuster_1000.tgf,9.346,2887680.0,1000,1498,0.001498,1,1000,0,0.0,1
21,2019,aspartix19,DS-PR,2019/instances/A-1-admbuster_1000.tgf,0.513,2912256.0,1000,1498,0.001498,1,1000,0,0.0,1
22,2019,coquiaas,DS-PR,2019/instances/A-1-admbuster_1000.tgf,0.329,2887680.0,1000,1498,0.001498,1,1000,0,0.0,1
23,2019,eqargsolver,DS-PR,2019/instances/A-1-admbuster_1000.tgf,0.283,2887680.0,1000,1498,0.001498,1,1000,0,0.0,1
24,2019,mu-toksia,DS-PR,2019/instances/A-1-admbuster_1000.tgf,0.259,2883584.0,1000,1498,0.001498,1,1000,0,0.0,1
25,2019,pyglaf,DS-PR,2019/instances/A-1-admbuster_1000.tgf,0.656,2887680.0,1000,1498,0.001498,1,1000,0,0.0,1
26,2019,taas-dredd,DS-PR,2019/instances/A-1-admbuster_1000.tgf,0.291,2883584.0,1000,1498,0.001498,1,1000,0,0.0,1
27,2019,yonas,DS-PR,2019/instances/A-1-admbuster_1000.tgf,9.918,2883584.0,1000,1498,0.001498,1,1000,0,0.0,1
28,2019,aspartix19,SE-PR,2019/instances/A-1-admbuster_2000.tgf,0.554,2899968.0,2000,2998,0.0007495,1,2000,0,0.0,1
29,2019,coquiaas,SE-PR,2019/instances/A-1-admbuster_2000.tgf,0.347,2879488.0,2000,2998,0.0007495,1,2000,0,0.0,1
30,2019,eqargsolver,SE-PR,2019/instances/A-1-admbuster_2000.tgf,0.315,2887680.0,2000,2998,0.0007495,1,2000,0,0.0,1
31,2019,mu-toksia,SE-PR,2019/instances/A-1-admbuster_2000.tgf,0.282,2883584.0,2000,2998,0.0007495,1,2000,0,0.0,1
32,2019,pyglaf,SE-PR,2019/instances/A-1-admbuster_2000.tgf,0.734,2883584.0,2000,2998,0.0007495,1,2000,0,0.0,1
33,2019,taas-dredd,SE-PR,2019/instances/A-1-admbuster_2000.tgf,0.3,2883584.0,2000,2998,0.0007495,1,2000,0,0.0,1
34,2019,yonas,SE-PR,2019/instances/A-1-admbuster_2000.tgf,560.831,21667868672.0,2000,2998,0.0007495,1,2000,0,0.0,1
35,2019,aspartix19,EE-PR,2019/instances/A-1-admbuster_2000.tgf,0.552,2899968.0,2000,2998,0.0007495,1,2000,0,0.0,1
36,2019,coquiaas,EE-PR,2019/instances/A-1-admbuster_2000.tgf,0.349,2875392.0,2000,2998,0.0007495,1,2000,0,0.0,1
37,2019,eqargsolver,EE-PR,2019/instances/A-1-admbuster_2000.tgf,0.301,2875392.0,2000,2998,0.0007495,1,2000,0,0.0,1
38,2019,mu-toksia,EE-PR,2019/instances/A-1-admbuster_2000.tgf,0.263,2875392.0,2000,2998,0.0007495,1,2000,0,0.0,1
39,2019,pyglaf,EE-PR,2019/instances/A-1-admbuster_2000.tgf,0.725,2891776.0,2000,2998,0.0007495,1,2000,0,0.0,1
40,2019,taas-dredd,EE-PR,2019/instances/A-1-admbuster_2000.tgf,0.334,2887680.0,2000,2998,0.0007495,1,2000,0,0.0,1
41,2019,yonas,EE-PR,2019/instances/A-1-admbuster_2000.tgf,560.52,21178753024.0,2000,2998,0.0007495,1,2000,0,0.0,1
42,2019,aspartix19,DC-PR,2019/instances/A-1-admbuster_2000.tgf,0.52,2912256.0,2000,2998,0.0007495,1,2000,0,0.0,1
43,2019,coquiaas,DC-PR,2019/instances/A-1-admbuster_2000.tgf,0.338,2887680.0,2000,2998,0.0007495,1,2000,0,0.0,1
44,2019,eqargsolver,DC-PR,2019/instances/A-1-admbuster_2000.tgf,0.31,2883584.0,2000,2998,0.0007495,1,2000,0,0.0,1
45,2019,mu-toksia,DC-PR,2019/instances/A-1-admbuster_2000.tgf,0.276,2879488.0,2000,2998,0.0007495,1,2000,0,0.0,1
46,2019,pyglaf,DC-PR,2019/instances/A-1-admbuster_2000.tgf,0.755,2883584.0,2000,2998,0.0007495,1,2000,0,0.0,1
47,2019,taas-dredd,DC-PR,2019/instances/A-1-admbuster_2000.tgf,0.267,2887680.0,2000,2998,0.0007495,1,2000,0,0.0,1
48,2019,yonas,DC-PR,2019/instances/A-1-admbuster_2000.tgf,12.423,2887680.0,2000,2998,0.0007495,1,2000,0,0.0,1
49,2019,aspartix19,DS-PR,2019/instances/A-1-admbuster_2000.tgf,0.518,2912256.0,2000,2998,0.0007495,1,2000,0,0.0,1
50,2019,coquiaas,DS-PR,2019/instances/A-1-admbuster_2000.tgf,0.355,2891776.0,2000,2998,0.0007495,1,2000,0,0.0,1
51,2019,eqargsolver,DS-PR,2019/instances/A-1-admbuster_2000.tgf,0.288,2887680.0,2000,2998,0.0007495,1,2000,0,0.0,1
52,2019,mu-toksia,DS-PR,2019/instances/A-1-admbuster_2000.tgf,0.263,2887680.0,2000,2998,0.0007495,1,2000,0,0.0,1
53,2019,pyglaf,DS-PR,2019/instances/A-1-admbuster_2000.tgf,0.708,2875392.0,2000,2998,0.0007495,1,2000,0,0.0,1
54,2019,taas-dredd,DS-PR,2019/instances/A-1-admbuster_2000.tgf,0.264,2887680.0,2000,2998,0.0007495,1,2000,0,0.0,1
55,2019,yonas,DS-PR,2019/instances/A-1-admbuster_2000.tgf,12.619,2887680.0,2000,2998,0.0007495,1,2000,0,0.0,1
56,2019,aspartix19,SE-PR,2019/instances/A-1-admbuster_4000.tgf,0.578,2904064.0,4000,5998,0.000374875,1,4000,0,0.0,1
57,2019,coquiaas,SE-PR,2019/instances/A-1-admbuster_4000.tgf,0.414,2887680.0,4000,5998,0.000374875,1,4000,0,0.0,1
58,2019,eqargsolver,SE-PR,2019/instances/A-1-admbuster_4000.tgf,0.297,2883584.0,4000,5998,0.000374875,1,4000,0,0.0,1
59,2019,mu-toksia,SE-PR,2019/instances/A-1-admbuster_4000.tgf,0.3,2883584.0,4000,5998,0.000374875,1,4000,0,0.0,1
60,2019,pyglaf,SE-PR,2019/instances/A-1-admbuster_4000.tgf,0.857,2887680.0,4000,5998,0.000374875,1,4000,0,0.0,1
61,2019,taas-dredd,SE-PR,2019/instances/A-1-admbuster_4000.tgf,0.313,2887680.0,4000,5998,0.000374875,1,4000,0,0.0,1
62,2019,yonas,SE-PR,2019/instances/A-1-admbuster_4000.tgf,573.382,64501374976.0,4000,5998,0.000374875,1,4000,0,0.0,1
63,2019,aspartix19,EE-PR,2019/instances/A-1-admbuster_4000.tgf,0.633,2912256.0,4000,5998,0.000374875,1,4000,0,0.0,1
64,2019,coquiaas,EE-PR,2019/instances/A-1-admbuster_4000.tgf,0.399,2875392.0,4000,5998,0.000374875,1,4000,0,0.0,1
65,2019,eqargsolver,EE-PR,2019/instances/A-1-admbuster_4000.tgf,0.316,2887680.0,4000,5998,0.000374875,1,4000,0,0.0,1
66,2019,mu-toksia,EE-PR,2019/instances/A-1-admbuster_4000.tgf,0.299,2879488.0,4000,5998,0.000374875,1,4000,0,0.0,1
67,2019,pyglaf,EE-PR,2019/instances/A-1-admbuster_4000.tgf,0.71,2887680.0,4000,5998,0.000374875,1,4000,0,0.0,1
68,2019,taas-dredd,EE-PR,2019/instances/A-1-admbuster_4000.tgf,0.339,2883584.0,4000,5998,0.000374875,1,4000,0,0.0,1
69,2019,yonas,EE-PR,2019/instances/A-1-admbuster_4000.tgf,591.762,64647278592.0,4000,5998,0.000374875,1,4000,0,0.0,1
70,2019,aspartix19,DC-PR,2019/instances/A-1-admbuster_4000.tgf,0.532,2912256.0,4000,5998,0.000374875,1,4000,0,0.0,1
71,2019,coquiaas,DC-PR,2019/instances/A-1-admbuster_4000.tgf,0.417,2883584.0,4000,5998,0.000374875,1,4000,0,0.0,1
72,2019,eqargsolver,DC-PR,2019/instances/A-1-admbuster_4000.tgf,0.306,2883584.0,4000,5998,0.000374875,1,4000,0,0.0,1
73,2019,mu-toksia,DC-PR,2019/instances/A-1-admbuster_4000.tgf,0.299,3055616.0,4000,5998,0.000374875,1,4000,0,0.0,1
74,2019,pyglaf,DC-PR,2019/instances/A-1-admbuster_4000.tgf,0.854,2883584.0,4000,5998,0.000374875,1,4000,0,0.0,1
75,2019,taas-dredd,DC-PR,2019/instances/A-1-admbuster_4000.tgf,0.319,2887680.0,4000,5998,0.000374875,1,4000,0,0.0,1
76,2019,yonas,DC-PR,2019/instances/A-1-admbuster_4000.tgf,25.294,2887680.0,4000,5998,0.000374875,1,4000,0,0.0,1
77,2019,aspartix19,DS-PR,2019/instances/A-1-admbuster_4000.tgf,0.624,2908160.0,4000,5998,0.000374875,1,4000,0,0.0,1
78,2019,coquiaas,DS-PR,2019/instances/A-1-admbuster_4000.tgf,0.405,2887680.0,4000,5998,0.000374875,1,4000,0,0.0,1
79,2019,eqargsolver,DS-PR,2019/instances/A-1-admbuster_4000.tgf,0.311,2887680.0,4000,5998,0.000374875,1,4000,0,0.0,1
80,2019,mu-toksia,DS-PR,2019/instances/A-1-admbuster_4000.tgf,0.282,2883584.0,4000,5998,0.000374875,1,4000,0,0.0,1
81,2019,pyglaf,DS-PR,2019/instances/A-1-admbuster_4000.tgf,0.799,2883584.0,4000,5998,0.000374875,1,4000,0,0.0,1
82,2019,taas-dredd,DS-PR,2019/instances/A-1-admbuster_4000.tgf,0.295,2883584.0,4000,5998,0.000374875,1,4000,0,0.0,1
83,2019,yonas,DS-PR,2019/instances/A-1-admbuster_4000.tgf,24.404,2887680.0,4000,5998,0.000374875,1,4000,0,0.0,1
84,2019,aspartix19,SE-PR,2019/instances/A-1-admbuster_6000.tgf,0.727,2908160.0,6000,8998,0.000249944,1,6000,0,0.0,1
85,2019,coquiaas,SE-PR,2019/instances/A-1-admbuster_6000.tgf,0.466,2879488.0,6000,8998,0.000249944,1,6000,0,0.0,1
86,2019,eqargsolver,SE-PR,2019/instances/A-1-admbuster_6000.tgf,0.302,2883584.0,6000,8998,0.000249944,1,6000,0,0.0,1
87,2019,mu-toksia,SE-PR,2019/instances/A-1-admbuster_6000.tgf,0.335,2887680.0,6000,8998,0.000249944,1,6000,0,0.0,1
88,2019,pyglaf,SE-PR,2019/instances/A-1-admbuster_6000.tgf,0.871,2891776.0,6000,8998,0.000249944,1,6000,0,0.0,1
89,2019,taas-dredd,SE-PR,2019/instances/A-1-admbuster_6000.tgf,0.357,2887680.0,6000,8998,0.000249944,1,6000,0,0.0,1
90,2019,yonas,SE-PR,2019/instances/A-1-admbuster_6000.tgf,656.144,476000000000.0,6000,8998,0.000249944,1,6000,0,0.0,1
91,2019,aspartix19,EE-PR,2019/instances/A-1-admbuster_6000.tgf,0.722,2904064.0,6000,8998,0.000249944,1,6000,0,0.0,1
92,2019,coquiaas,EE-PR,2019/instances/A-1-admbuster_6000.tgf,0.496,2879488.0,6000,8998,0.000249944,1,6000,0,0.0,1
93,2019,eqargsolver,EE-PR,2019/instances/A-1-admbuster_6000.tgf,0.313,2887680.0,6000,8998,0.000249944,1,6000,0,0.0,1
94,2019,mu-toksia,EE-PR,2019/instances/A-1-admbuster_6000.tgf,0.305,2879488.0,6000,8998,0.000249944,1,6000,0,0.0,1
95,2019,pyglaf,EE-PR,2019/instances/A-1-admbuster_6000.tgf,0.897,2887680.0,6000,8998,0.000249944,1,6000,0,0.0,1
96,2019,taas-dredd,EE-PR,2019/instances/A-1-admbuster_6000.tgf,0.366,2883584.0,6000,8998,0.000249944,1,6000,0,0.0,1
97,2019,yonas,EE-PR,2019/instances/A-1-admbuster_6000.tgf,576.138,476000000000.0,6000,8998,0.000249944,1,6000,0,0.0,1
98,2019,aspartix19,DC-PR,2019/instances/A-1-admbuster_6000.tgf,0.669,2912256.0,6000,8998,0.000249944,1,6000,0,0.0,1
99,2019,coquiaas,DC-PR,2019/instances/A-1-admbuster_6000.tgf,0.455,2887680.0,6000,8998,0.000249944,1,6000,0,0.0,1
100,2019,eqargsolver,DC-PR,2019/instances/A-1-admbuster_6000.tgf,0.299,2883584.0,6000,8998,0.000249944,1,6000,0,0.0,1
101,2019,mu-toksia,DC-PR,2019/instances/A-1-admbuster_6000.tgf,0.328,2883584.0,6000,8998,0.000249944,1,6000,0,0.0,1
102,2019,pyglaf,DC-PR,2019/instances/A-1-admbuster_6000.tgf,0.888,2875392.0,6000,8998,0.000249944,1,6000,0,0.0,1
103,2019,taas-dredd,DC-PR,2019/instances/A-1-admbuster_6000.tgf,0.33,2875392.0,6000,8998,0.000249944,1,6000,0,0.0,1
104,2019,yonas,DC-PR,2019/instances/A-1-admbuster_6000.tgf,54.001,542269440.0,6000,8998,0.000249944,1,6000,0,0.0,1
105,2019,aspartix19,DS-PR,2019/instances/A-1-admbuster_6000.tgf,0.637,2904064.0,6000,8998,0.000249944,1,6000,0,0.0,1
106,2019,coquiaas,DS-PR,2019/instances/A-1-admbuster_6000.tgf,0.45,2883584.0,6000,8998,0.000249944,1,6000,0,0.0,1
107,2019,eqargsolver,DS-PR,2019/instances/A-1-admbuster_6000.tgf,0.34,2887680.0,6000,8998,0.000249944,1,6000,0,0.0,1
108,2019,mu-toksia,DS-PR,2019/instances/A-1-admbuster_6000.tgf,0.34,2887680.0,6000,8998,0.000249944,1,6000,0,0.0,1
109,2019,pyglaf,DS-PR,2019/instances/A-1-admbuster_6000.tgf,0.871,2891776.0,6000,8998,0.000249944,1,6000,0,0.0,1
110,2019,taas-dredd,DS-PR,2019/instances/A-1-admbuster_6000.tgf,0.324,2883584.0,6000,8998,0.000249944,1,6000,0,0.0,1
111,2019,yonas,DS-PR,2019/instances/A-1-admbuster_6000.tgf,43.786,542302208.0,6000,8998,0.000249944,1,6000,0,0.0,1
112,2019,aspartix19,SE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.382,2912256.0,50,1478,0.5912,3,13,1,38.0,38
113,2019,coquiaas,SE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.321,2887680.0,50,1478,0.5912,3,13,1,38.0,38
114,2019,eqargsolver,SE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.289,2887680.0,50,1478,0.5912,3,13,1,38.0,38
115,2019,mu-toksia,SE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.248,2883584.0,50,1478,0.5912,3,13,1,38.0,38
116,2019,pyglaf,SE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.67,2883584.0,50,1478,0.5912,3,13,1,38.0,38
117,2019,taas-dredd,SE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,13.659,2883584.0,50,1478,0.5912,3,13,1,38.0,38
118,2019,yonas,SE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,43.349,3647864832.0,50,1478,0.5912,3,13,1,38.0,38
119,2019,aspartix19,EE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.389,2912256.0,50,1478,0.5912,3,13,1,38.0,38
120,2019,coquiaas,EE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.335,2887680.0,50,1478,0.5912,3,13,1,38.0,38
121,2019,eqargsolver,EE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.281,2887680.0,50,1478,0.5912,3,13,1,38.0,38
122,2019,mu-toksia,EE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.274,2887680.0,50,1478,0.5912,3,13,1,38.0,38
123,2019,pyglaf,EE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.592,2891776.0,50,1478,0.5912,3,13,1,38.0,38
124,2019,taas-dredd,EE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,13.612,2887680.0,50,1478,0.5912,3,13,1,38.0,38
125,2019,yonas,EE-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,558.874,9273630720.0,50,1478,0.5912,3,13,1,38.0,38
126,2019,aspartix19,DC-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.401,2899968.0,50,1478,0.5912,3,13,1,38.0,38
127,2019,coquiaas,DC-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.31,2883584.0,50,1478,0.5912,3,13,1,38.0,38
128,2019,eqargsolver,DC-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.292,2887680.0,50,1478,0.5912,3,13,1,38.0,38
129,2019,mu-toksia,DC-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.272,2887680.0,50,1478,0.5912,3,13,1,38.0,38
130,2019,pyglaf,DC-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.672,2883584.0,50,1478,0.5912,3,13,1,38.0,38
131,2019,taas-dredd,DC-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.3,2891776.0,50,1478,0.5912,3,13,1,38.0,38
132,2019,yonas,DC-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,8.569,2879488.0,50,1478,0.5912,3,13,1,38.0,38
133,2019,aspartix19,DS-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.4,2908160.0,50,1478,0.5912,3,13,1,38.0,38
134,2019,coquiaas,DS-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.325,2887680.0,50,1478,0.5912,3,13,1,38.0,38
135,2019,eqargsolver,DS-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.277,2887680.0,50,1478,0.5912,3,13,1,38.0,38
136,2019,mu-toksia,DS-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.267,2883584.0,50,1478,0.5912,3,13,1,38.0,38
137,2019,pyglaf,DS-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.588,2891776.0,50,1478,0.5912,3,13,1,38.0,38
138,2019,taas-dredd,DS-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,0.279,2887680.0,50,1478,0.5912,3,13,1,38.0,38
139,2019,yonas,DS-PR,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,9.121,2891776.0,50,1478,0.5912,3,13,1,38.0,38
140,2019,aspartix19,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.369,2912256.0,26,90,0.133136,3,20,1,7.0,7
141,2019,coquiaas,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.3,2887680.0,26,90,0.133136,3,20,1,7.0,7
142,2019,eqargsolver,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.287,2887680.0,26,90,0.133136,3,20,1,7.0,7
143,2019,mu-toksia,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.255,2887680.0,26,90,0.133136,3,20,1,7.0,7
144,2019,pyglaf,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.663,2883584.0,26,90,0.133136,3,20,1,7.0,7
145,2019,taas-dredd,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.258,2887680.0,26,90,0.133136,3,20,1,7.0,7
146,2019,yonas,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,42.397,3628253184.0,26,90,0.133136,3,20,1,7.0,7
147,2019,aspartix19,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.369,2908160.0,26,90,0.133136,3,20,1,7.0,7
148,2019,coquiaas,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.3,3043328.0,26,90,0.133136,3,20,1,7.0,7
149,2019,eqargsolver,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.307,2883584.0,26,90,0.133136,3,20,1,7.0,7
150,2019,mu-toksia,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.254,2879488.0,26,90,0.133136,3,20,1,7.0,7
151,2019,pyglaf,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.575,2887680.0,26,90,0.133136,3,20,1,7.0,7
152,2019,taas-dredd,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.248,2887680.0,26,90,0.133136,3,20,1,7.0,7
153,2019,yonas,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,558.536,7265521664.0,26,90,0.133136,3,20,1,7.0,7
154,2019,aspartix19,DC-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.369,2908160.0,26,90,0.133136,3,20,1,7.0,7
155,2019,coquiaas,DC-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.308,2883584.0,26,90,0.133136,3,20,1,7.0,7
156,2019,eqargsolver,DC-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.289,2883584.0,26,90,0.133136,3,20,1,7.0,7
157,2019,mu-toksia,DC-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.247,2887680.0,26,90,0.133136,3,20,1,7.0,7
158,2019,pyglaf,DC-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.674,2887680.0,26,90,0.133136,3,20,1,7.0,7
159,2019,taas-dredd,DC-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.324,2879488.0,26,90,0.133136,3,20,1,7.0,7
160,2019,yonas,DC-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,8.968,2891776.0,26,90,0.133136,3,20,1,7.0,7
161,2019,aspartix19,DS-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.366,2912256.0,26,90,0.133136,3,20,1,7.0,7
162,2019,coquiaas,DS-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.308,2887680.0,26,90,0.133136,3,20,1,7.0,7
163,2019,eqargsolver,DS-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.282,2879488.0,26,90,0.133136,3,20,1,7.0,7
164,2019,mu-toksia,DS-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.266,2891776.0,26,90,0.133136,3,20,1,7.0,7
165,2019,pyglaf,DS-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.616,2887680.0,26,90,0.133136,3,20,1,7.0,7
166,2019,taas-dredd,DS-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,0.245,2875392.0,26,90,0.133136,3,20,1,7.0,7
167,2019,yonas,DS-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,8.868,2887680.0,26,90,0.133136,3,20,1,7.0,7
168,2019,aspartix19,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.363,2908160.0,41,543,0.323022,3,22,1,20.0,20
169,2019,coquiaas,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.294,2875392.0,41,543,0.323022,3,22,1,20.0,20
170,2019,eqargsolver,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.29,2883584.0,41,543,0.323022,3,22,1,20.0,20
171,2019,mu-toksia,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.27,2891776.0,41,543,0.323022,3,22,1,20.0,20
172,2019,pyglaf,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.654,2891776.0,41,543,0.323022,3,22,1,20.0,20
173,2019,taas-dredd,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.868,2887680.0,41,543,0.323022,3,22,1,20.0,20
174,2019,yonas,SE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,25.259,2883584.0,41,543,0.323022,3,22,1,20.0,20
175,2019,aspartix19,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.377,2912256.0,41,543,0.323022,3,22,1,20.0,20
176,2019,coquiaas,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.311,2883584.0,41,543,0.323022,3,22,1,20.0,20
177,2019,eqargsolver,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.287,2887680.0,41,543,0.323022,3,22,1,20.0,20
178,2019,mu-toksia,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.254,2887680.0,41,543,0.323022,3,22,1,20.0,20
179,2019,pyglaf,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.658,2883584.0,41,543,0.323022,3,22,1,20.0,20
180,2019,taas-dredd,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.747,2883584.0,41,543,0.323022,3,22,1,20.0,20
181,2019,yonas,EE-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,552.544,6940999680.0,41,543,0.323022,3,22,1,20.0,20
182,2019,aspartix19,DC-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.371,2904064.0,41,543,0.323022,3,22,1,20.0,20
183,2019,coquiaas,DC-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.31,2887680.0,41,543,0.323022,3,22,1,20.0,20
184,2019,eqargsolver,DC-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.278,2883584.0,41,543,0.323022,3,22,1,20.0,20
185,2019,mu-toksia,DC-PR,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,0.255,2887680.0,41,543,0.323022,3,22,1,20.0,20
